"Region","Year","horizon","n_future","n_past","future_window_years_min","future_window_years_mean","future_window_years_max","past_window_years_min","past_window_years_mean","past_window_years_max","predictive_capacity","predictive_capacity_se","predictive_capacity_p","past_at_horizon","past_at_horizon_se","past_at_horizon_p"
"UMC",2014,5,4,4,6,6,6,6,6,6,4.58741552638773,0.678406718477419,0.0211775223497875,4.91193493959265,0.134559382300627,0.000749608009823996
"UMC",2015,1,4,4,2,2,2,2,2,2,4.78780289105762,3.32603985593115,0.286657931860379,5.48137146611795,3.20296107230784,0.229147465869022
"UMC",2015,2,4,4,3,3,3,3,3,3,5.16431178547931,3.12165593344389,0.239881166264646,5.27415936667885,3.35759778293349,0.256819152983071
"UMC",2015,3,4,4,4,4,4,4,4,4,5.10693969968951,2.71591550187437,0.200802939661031,5.26430295760832,3.49564398636657,0.271036735299693
"UMC",2015,4,4,4,5,5,5,5,5,5,5.17270601982205,2.74741738108672,0.200438365733227,5.06094156078443,3.4282084914842,0.277879940146184
"UMC",2015,5,4,4,6,6,6,6,6,6,5.05884320519217,2.86818671858532,0.219820317513223,4.98320600773368,3.57882902523863,0.298407005066956
"UMC",2016,1,4,4,2,2,2,2,2,2,4.88985134264623,1.79059149980886,0.112008137119925,4.83988915335481,2.0059180371619,0.137272486367695
"UMC",2016,2,4,4,3,3,3,3,3,3,4.71034993355236,1.39444532557384,0.077577783145126,5.00431734845814,1.92484072106889,0.121552170077858
"UMC",2016,3,4,4,4,4,4,4,4,4,4.75549013869949,1.56734080314007,0.0936216431097346,5.01394927333411,1.99866298776959,0.128884369226448
"UMC",2016,4,4,4,5,5,5,5,5,5,4.59556031232936,1.87745569593814,0.134127637131943,5.07179441755981,2.09537047929051,0.136573600156692
"UMC",2016,5,4,4,5,5.75,6,6,6,6,4.62581616820448,2.1915753544616,0.169234901641775,4.933572876529,2.08836093270402,0.141989195582026
"UMC",2017,1,4,4,2,2,2,2,2,2,3.89385854385919,1.90592523565417,0.177771946578946,4.4639574777918,1.64215749700939,0.1128729805526
"UMC",2017,2,4,4,3,3,3,3,3,3,3.67596560472745,2.31211853919453,0.252823309527742,4.50205640047495,1.82475564800394,0.132420946489004
"UMC",2017,3,4,4,4,4,4,4,4,4,3.25907501590798,2.68427797490093,0.34860522523909,4.67143985861337,1.66315399341667,0.10682559321769
"UMC",2017,4,4,4,4,4.75,5,5,5,5,3.23098894039922,2.9772761137617,0.391220143093362,4.71761356890647,1.65186619459243,0.103853499690455
"UMC",2017,5,4,4,4,5.5,6,6,6,6,3.1431786113933,3.10882443783526,0.418419820808916,4.71313142052532,1.79598152843585,0.119689675054398
"UMC",2018,1,4,4,2,2,2,2,2,2,3.14972810936313,1.40119210460595,0.153576103887333,3.42395023019757,1.00621612458047,0.0765747883787948
"UMC",2018,2,4,4,3,3,3,3,3,3,3.05442093766215,1.72636519027974,0.21887082005085,3.53575646124884,0.650565479909817,0.0322269622210988
"UMC",2018,3,4,4,3,3.75,4,4,4,4,3.25796823898197,1.94900997987864,0.236564492196484,3.68831658353243,0.706737148487608,0.0348104949800828
"UMC",2018,4,4,4,3,4.5,5,5,5,5,3.27377558113851,2.05462647139181,0.252098323887901,3.7986435235348,0.590491245090519,0.0233220483314547
"UMC",2018,5,4,4,3,5,6,6,6,6,3.30573474156195,2.08115432960557,0.253125585705706,3.87134511511002,0.521916129286146,0.0176941797075323
"UMC",2019,1,4,4,2,2,2,2,2,2,4.05646173853708,0.981618248271772,0.0538703743516848,3.5041840274217,0.675127236771307,0.0351724326923884
"UMC",2019,2,4,4,2,2.75,3,3,3,3,4.40013721873934,1.08392380834792,0.0556642859529377,3.63996230956587,0.665218117119741,0.0318138284007159
"UMC",2019,3,4,4,2,3.5,4,4,4,4,4.4190521074618,1.14241230072253,0.0608009533394853,3.58231006492882,0.543119278825025,0.0222226889521174
"UMC",2019,4,4,4,2,4,5,5,5,5,4.38109510442793,1.15715265153335,0.0632182014822725,3.691987290569,0.559935476014441,0.0222371150102109
"UMC",2019,5,4,4,2,4.25,6,6,6,6,3.88575428027553,1.15537637065766,0.0781816213827821,3.69169858065269,0.662663055076602,0.0307424793164631
"UMC",2020,1,4,4,1,1.75,2,2,2,2,4.17955755532931,0.968225127525907,0.0496984859766971,3.72473008875735,0.587219955568103,0.0239650377742482
"UMC",2020,2,4,4,1,2.5,3,3,3,3,4.16638734014749,0.946368230095447,0.047916255318719,3.36230673180048,0.342234195183825,0.0102020224867073
"UMC",2020,3,4,4,1,3,4,4,4,4,4.0728742219265,0.947512277846106,0.0500896808727849,3.38533581588858,0.245440247229441,0.00521531088388269
"UMC",2020,4,4,4,1,3.25,5,5,5,5,3.51810827027928,0.959110494810339,0.0669451407601697,3.28132266296779,0.239729696610674,0.00529523891989439
"UMC",2020,5,4,4,1,3.25,5,6,6,6,3.51810827027928,0.959110494810339,0.0669451407601697,3.33933268234535,0.31333371044044,0.00868970744015823
"UMC",2021,1,3,4,2,2,2,1,1.75,2,NA,NA,NA,3.60083331004543,3.06038542540239,0.360430645911147
"UMC",2021,2,3,4,2,2.66666666666667,3,2,2.75,3,NA,NA,NA,3.17752447661906,3.00745996308923,0.401492046347174
"UMC",2021,3,3,4,2,3,4,3,3.75,4,NA,NA,NA,2.55161248754084,2.82944392521152,0.462338420335031
"UMC",2021,4,3,4,2,3,4,4,4.75,5,NA,NA,NA,2.30651433008601,2.83147026654656,0.500872038507423
"UMC",2021,5,3,4,2,3,4,5,5.75,6,NA,NA,NA,2.23694828579663,2.70398262453817,0.495072312939397
"LMC",2006,1,3,3,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA
"LMC",2006,2,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA
"LMC",2006,3,3,3,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA
"LMC",2006,4,3,3,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA
"LMC",2006,5,3,3,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA
"LMC",2007,1,4,4,2,2,2,2,2,2,-1.37639362919416,3.31105509046617,0.717989016891846,-1.47058390257105,3.55859419171841,0.719518643056448
"LMC",2007,2,4,4,3,3,3,3,3,3,-1.77628505969108,3.08479178087481,0.622894650450177,-1.50549593102491,3.43125148592362,0.703683243922999
"LMC",2007,3,4,4,4,4,4,4,4,4,-1.77763376976473,3.05241231582194,0.619223973963861,-1.39220127332698,3.05073761604249,0.692905095678667
"LMC",2007,4,4,4,5,5,5,5,5,5,-1.60927378070448,3.09172233391781,0.654595914074309,-1.37480457361238,2.95588380429841,0.687581413720156
"LMC",2007,5,4,4,6,6,6,6,6,6,-1.38988297059203,2.94115091312069,0.683072279426766,-1.35715658993123,2.94746339673954,0.690409465697925
"LMC",2008,1,4,4,2,2,2,2,2,2,3.41208541056303,4.48060397614151,0.525888626568048,4.95569253393706,4.52237036144775,0.387497487050961
"LMC",2008,2,4,4,3,3,3,3,3,3,3.52806064081204,4.52591933841706,0.517270317729623,5.04477984052849,4.51209956211545,0.379818824669726
"LMC",2008,3,4,4,4,4,4,4,4,4,3.85932588597395,4.45081265330957,0.477293411934876,5.01778890566719,4.46970573536415,0.378263976908376
"LMC",2008,4,4,4,5,5,5,5,5,5,3.62361035087031,4.15839668417778,0.475417651860163,4.65049786765255,4.08201985524668,0.372658336537585
"LMC",2008,5,4,4,6,6,6,6,6,6,3.52210604423093,3.86818569232091,0.458655898090486,4.54746345516074,3.98901909629869,0.372414149169076
"LMC",2009,1,3,3,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA
"LMC",2009,2,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA
"LMC",2009,3,3,3,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA
"LMC",2009,4,3,3,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA
"LMC",2009,5,3,3,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA
"LMC",2010,1,3,3,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA
"LMC",2010,2,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA
"LMC",2010,3,3,3,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA
"LMC",2010,4,3,3,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA
"LMC",2010,5,3,3,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA
"LMC",2011,1,4,4,2,2,2,2,2,2,10.3803036269998,5.19002158982074,0.18349659029394,10.7911489366174,7.3398865734163,0.279302500025174
"LMC",2011,2,4,4,3,3,3,3,3,3,10.2185546815083,4.02458350124982,0.126374809437585,9.63142943634865,7.91284869387363,0.34766349481242
"LMC",2011,3,4,4,4,4,4,4,4,4,10.5402008689649,3.18364627011202,0.080385780711797,9.7218350182746,7.62409743749349,0.330352709489975
"LMC",2011,4,4,4,5,5,5,5,5,5,10.8844394439271,3.02052265803516,0.0691214935643064,10.3566137820667,7.85443911617223,0.318058977674399
"LMC",2011,5,4,4,6,6,6,6,6,6,10.7461906040805,3.05407797761705,0.0721391731903566,10.5359070893421,7.88334811733604,0.313151029501647
"LMC",2012,1,4,4,2,2,2,2,2,2,2.18030525442328,6.35071934550172,0.764090659957427,0.447877107110414,8.19148385065667,0.961367131738024
"LMC",2012,2,4,4,3,3,3,3,3,3,3.32404835331959,6.33463784675132,0.652126719171836,-0.606020240212989,8.57966552616444,0.950116059824379
"LMC",2012,3,4,4,4,4,4,4,4,4,3.70648757729731,6.60922294707995,0.631376255245981,-1.78339284348819,8.63023053751107,0.855415377755505
"LMC",2012,4,4,4,5,5,5,5,5,5,3.4653997225062,6.66147344820726,0.654768482421335,-1.65931918506225,8.67917915636468,0.866031218727498
"LMC",2012,5,4,4,6,6,6,6,6,6,3.43274723602609,6.53624831842593,0.651867732365077,-1.57101047496508,9.15049098643284,0.879484552605875
"LMC",2013,1,4,4,2,2,2,2,2,2,6.90631225895447,2.57579431431156,0.115495009413412,5.50596906978229,3.39756877008919,0.246553545376199
"LMC",2013,2,4,4,3,3,3,3,3,3,7.13196820811615,2.94508139524667,0.136466734113808,5.63604229859187,4.43644225894998,0.331731710179443
"LMC",2013,3,4,4,4,4,4,4,4,4,6.79880927696503,3.17439126331065,0.165506463217681,5.21527200488706,5.08281011460361,0.412748880028873
"LMC",2013,4,4,4,5,5,5,5,5,5,6.50344288148313,3.22660754598558,0.181401441545922,4.57008945556122,5.54791507915803,0.496680203862213
"LMC",2013,5,4,4,6,6,6,6,6,6,6.192346897299,3.31066181298521,0.20233846575383,4.57003168518887,5.66585476469517,0.504569800788328
"LMC",2014,1,4,4,2,2,2,2,2,2,4.17148531439084,1.1533897806632,0.0686677826803623,3.64127557121436,1.16298282723932,0.0886537227463193
"LMC",2014,2,4,4,3,3,3,3,3,3,4.12537009759951,0.899475070540606,0.0443972975065607,3.64964855799087,0.90201105596134,0.0560013400262001
"LMC",2014,3,4,4,4,4,4,4,4,4,4.01004848629085,0.779782334823843,0.0357955551235288,4.13107793621703,0.639418826919214,0.0231296842039045
"LMC",2014,4,4,4,5,5,5,5,5,5,3.92151238773262,0.67554487145459,0.0284168582528017,4.32942316095926,0.518719603718299,0.0140531801164504
"LMC",2014,5,4,4,6,6,6,6,6,6,4.00308186913844,0.498317710701464,0.0151450075532344,4.38048888550319,0.607632508680623,0.0187032896318495
"LMC",2015,1,4,4,2,2,2,2,2,2,4.22519565721583,3.13175012235969,0.309733825168201,4.3184263505681,3.18169995117136,0.307567704193435
"LMC",2015,2,4,4,3,3,3,3,3,3,4.24752845137313,2.80387916535455,0.269024060181822,3.85812492281015,3.14192135405406,0.344368744064998
"LMC",2015,3,4,4,4,4,4,4,4,4,4.22614457360849,2.61082356261203,0.246927719116619,3.49751338339337,3.15086558286939,0.38257441092811
"LMC",2015,4,4,4,5,5,5,5,5,5,4.26876618336725,2.66187635780052,0.249979407566044,3.6697872958891,3.36279975958194,0.389082658636578
"LMC",2015,5,4,4,6,6,6,6,6,6,4.07616147182933,2.74639974898249,0.276033922195492,3.57951237652583,3.5397714074637,0.418352657957731
"LMC",2016,1,4,4,2,2,2,2,2,2,3.96729547549278,1.55560317495676,0.125459503803431,4.36619617849989,1.88581068102123,0.146605829294323
"LMC",2016,2,4,4,3,3,3,3,3,3,3.94878323743114,1.4217564930299,0.10887134540344,4.27554369214676,1.86584910930665,0.149018043009305
"LMC",2016,3,4,4,4,4,4,4,4,4,4.01903171157562,1.58292372993594,0.126378185321667,4.04145710776445,1.89847198856773,0.167050940155089
"LMC",2016,4,4,4,5,5,5,5,5,5,3.8108458148943,1.8296375645237,0.172682336963385,3.81679396418814,1.97156782058151,0.192510359880385
"LMC",2016,5,4,4,5,5.75,6,6,6,6,3.49392688920835,1.97556178273078,0.218992156594413,3.96155672495549,2.12594661273197,0.203427216827679
"LMC",2017,1,4,4,2,2,2,2,2,2,3.33180114871658,1.51128524941598,0.158294233060872,3.6162394922011,1.43297188984507,0.127641513592154
"LMC",2017,2,4,4,3,3,3,3,3,3,3.28350379076087,1.85602541443827,0.218900701020809,3.97874034984111,1.39050273724617,0.103518211867138
"LMC",2017,3,4,4,4,4,4,4,4,4,2.89861348910565,2.18253725148573,0.315436858012275,4.09345320947968,1.18453819096984,0.0745002323371798
"LMC",2017,4,4,4,4,4.75,5,5,5,5,2.50714816077604,2.30777115723433,0.390804714821203,4.01679234439098,1.13082378097753,0.0709270768764435
"LMC",2017,5,4,4,4,5.5,6,6,6,6,2.19654033435407,2.21213792464508,0.425373210856271,3.87292113054617,1.2253122661404,0.0872020099743622
"LMC",2018,1,4,4,2,2,2,2,2,2,3.0807624196523,1.00094041028025,0.0913296536397008,2.95947040971484,0.650724711585548,0.045101094217956
"LMC",2018,2,4,4,3,3,3,3,3,3,2.88724149260097,1.31575352920544,0.159440862039232,3.08819836068482,0.507050363215495,0.025914911955823
"LMC",2018,3,4,4,3,3.75,4,4,4,4,2.61050115557312,1.47564380886636,0.218908592404467,3.30281458806554,0.420633853879126,0.015835357195006
"LMC",2018,4,4,4,3,4.5,5,5,5,5,2.30537993776114,1.43555269295908,0.249519616650536,3.34057416387098,0.260417949302686,0.00602230258642447
"LMC",2018,5,4,4,3,5,6,6,6,6,2.37251157857951,1.4742500030487,0.248830380918954,3.29926178174176,0.167379492021285,0.00256388307536175
"LMC",2019,1,4,4,2,2,2,2,2,2,3.53865858002776,0.603278244909677,0.0278554972171597,3.28851232435055,0.260314777735302,0.00620783190042499
"LMC",2019,2,4,4,2,2.75,3,3,3,3,3.2883435605348,0.848408126059918,0.0605804737980713,3.16886440713749,0.372431382747644,0.0135331498468543
"LMC",2019,3,4,4,2,3.5,4,4,4,4,2.90855668437535,0.852001848272839,0.0761371949148062,3.16644671289597,0.383017517607079,0.0143181450885033
"LMC",2019,4,4,4,2,4,5,5,5,5,2.98286286505438,0.8613660403071,0.0742240948178226,3.23924144075521,0.52082077207841,0.0248906063192444
"LMC",2019,5,4,4,2,4.25,6,6,6,6,2.52412892988552,0.847191488100038,0.0966044129241199,3.16667524461782,0.66475999355208,0.0413536198156359
"LMC",2020,1,4,4,1,1.75,2,2,2,2,2.8504872112771,1.00916837042611,0.105815865325102,3.18108887873079,0.434774003560195,0.0181723120037876
"LMC",2020,2,4,4,1,2.5,3,3,3,3,2.48062720065158,0.90613283122156,0.111546044625885,2.97617287875522,0.152777831991496,0.00262477370206845
"LMC",2020,3,4,4,1,3,4,4,4,4,2.59603313793144,0.898760776857316,0.101870779952589,2.87456620845336,0.125563017562749,0.00190255873475297
"LMC",2020,4,4,4,1,3.25,5,5,5,5,2.12353639869227,0.895064968378162,0.141027874389084,2.83700639893988,0.272106374717514,0.00907431640281942
"LMC",2020,5,4,4,1,3.25,5,6,6,6,2.12353639869227,0.895064968378162,0.141027874389084,2.86577268477403,0.414127225385252,0.0202504182202739
"LMC",2021,1,3,4,2,2,2,1,1.75,2,NA,NA,NA,3.04765575349993,1.9188811762873,0.253160481563968
"LMC",2021,2,3,4,2,2.66666666666667,3,2,2.75,3,NA,NA,NA,2.79060417362196,2.01490959794822,0.300316771649509
"LMC",2021,3,3,4,2,3,4,3,3.75,4,NA,NA,NA,2.39092325512254,2.0120976955183,0.356701731679329
"LMC",2021,4,3,4,2,3,4,4,4.75,5,NA,NA,NA,2.13036791867763,2.03741560320292,0.405485998136669
"LMC",2021,5,3,4,2,3,4,5,5.75,6,NA,NA,NA,2.08657846696017,2.03904594922476,0.413781295209068
"LIC",2006,1,3,3,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA
"LIC",2006,2,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA
"LIC",2006,3,3,3,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA
"LIC",2006,4,3,3,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA
"LIC",2006,5,3,3,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA
"LIC",2007,1,4,4,2,2,2,2,2,2,-1.57350367525112,1.97114772969655,0.508442340596515,-1.49554613678366,2.42145084922948,0.59977651732915
"LIC",2007,2,4,4,3,3,3,3,3,3,-1.59613415679032,1.61777645451305,0.427833394072045,-1.59089453615676,2.25404972734407,0.553451048308974
"LIC",2007,3,4,4,4,4,4,4,4,4,-1.53816820332674,1.7104435211577,0.463410685921984,-1.51533984370129,1.81199457259349,0.490995019201281
"LIC",2007,4,4,4,5,5,5,5,5,5,-1.37028714046112,1.66443976921328,0.496897734279558,-1.53528726342748,1.78512726475724,0.48039784660595
"LIC",2007,5,4,4,6,6,6,6,6,6,-1.22767745140941,1.65564163252379,0.535632812817874,-1.56775911630639,1.72137038414218,0.458559057171931
"LIC",2008,1,4,4,2,2,2,2,2,2,1.38331465384391,2.64484518415017,0.653128847900978,2.71380470502214,3.22450392772857,0.488594435084791
"LIC",2008,2,4,4,3,3,3,3,3,3,1.87386695445306,2.7675170451643,0.568165536263476,3.06317980103844,3.34207222118201,0.456133315839358
"LIC",2008,3,4,4,4,4,4,4,4,4,2.02488890123398,2.54925412210201,0.510295576173976,2.92440413414406,3.34685503543564,0.474380017814606
"LIC",2008,4,4,4,5,5,5,5,5,5,2.08530763577416,2.45172798517242,0.484605417736034,2.40635950786175,2.98762056759535,0.505102259506736
"LIC",2008,5,4,4,6,6,6,6,6,6,1.96862238512054,2.12231895323527,0.451548901144805,2.37471478977164,2.98560421968747,0.509788756840451
"LIC",2009,1,3,3,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA
"LIC",2009,2,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA
"LIC",2009,3,3,3,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA
"LIC",2009,4,3,3,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA
"LIC",2009,5,3,3,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA
"LIC",2010,1,3,3,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA
"LIC",2010,2,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA
"LIC",2010,3,3,3,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA
"LIC",2010,4,3,3,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA
"LIC",2010,5,3,3,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA
"LIC",2011,1,4,4,2,2,2,2,2,2,5.34434650923338,3.6155154110893,0.277434279346433,5.40788810773296,4.80231061207297,0.377083964737256
"LIC",2011,2,4,4,3,3,3,3,3,3,4.5313660775903,2.69475504907706,0.234678864979722,4.07116955247197,4.74010722422405,0.480912602019602
"LIC",2011,3,4,4,4,4,4,4,4,4,3.78314330139354,1.53062360789304,0.132036934152464,4.06614485191113,4.97850686316046,0.499888292948831
"LIC",2011,4,4,4,5,5,5,5,5,5,4.3948387847803,1.4424347381434,0.0929476724501852,4.71784089699911,5.31808271722161,0.468602530290125
"LIC",2011,5,4,4,6,6,6,6,6,6,4.58333767555046,1.22351209276308,0.0644485902702241,5.22522471590701,5.57058239227484,0.447261875128465
"LIC",2012,1,4,4,2,2,2,2,2,2,0.487969132646105,3.42323438764623,0.899712756411311,-0.417350496503628,4.76013308266747,0.938122348345228
"LIC",2012,2,4,4,3,3,3,3,3,3,1.22464169422748,2.16508658104645,0.628639707553359,-1.0210329992882,5.29934539299879,0.865007699446552
"LIC",2012,3,4,4,4,4,4,4,4,4,2.10781097314555,2.50332127169746,0.488421040037227,-1.7625175770852,4.81520582027817,0.749433206089138
"LIC",2012,4,4,4,5,5,5,5,5,5,2.26818815633507,2.56181579797478,0.469354940697336,-2.08524675512491,4.91348556661441,0.712572273043984
"LIC",2012,5,4,4,6,6,6,6,6,6,2.20750925525964,2.4155491266339,0.457253117906594,-2.12651471422158,5.34950329410566,0.72940031890992
"LIC",2013,1,4,4,2,2,2,2,2,2,1.72210434010431,0.210083222440571,0.0145579026228409,2.31428096178965,2.17322434063069,0.398465945886581
"LIC",2013,2,4,4,3,3,3,3,3,3,2.71356044230053,0.835234329197649,0.0831018720770244,2.21803880986493,2.57936088527683,0.480453248543245
"LIC",2013,3,4,4,4,4,4,4,4,4,2.9697400750585,0.767469860016206,0.0607624983831425,2.21313664194792,3.1698961135814,0.557323589689856
"LIC",2013,4,4,4,5,5,5,5,5,5,2.7427051374135,0.885561391558579,0.0903456304467552,1.65033725574101,3.21112356608951,0.658442197509806
"LIC",2013,5,4,4,6,6,6,6,6,6,2.72404681591323,0.937196029979394,0.100788724634975,1.52056677837664,3.43407707964939,0.701205036761912
"LIC",2014,1,4,4,2,2,2,2,2,2,1.11425222153357,0.966607687816948,0.368187762385556,0.542824394039794,0.502494367650551,0.392974681901898
"LIC",2014,2,4,4,3,3,3,3,3,3,1.32627492257045,0.863115411862289,0.264195218631542,1.28771256152061,0.247082526220191,0.034900818868479
"LIC",2014,3,4,4,4,4,4,4,4,4,1.26124540042348,0.759022965084546,0.23846663932968,1.60633317674205,0.0544908115422757,0.00114875243860876
"LIC",2014,4,4,4,5,5,5,5,5,5,1.27225615140052,0.732210699362131,0.224421572092571,1.98059469259177,0.162288857394258,0.00664720459215207
"LIC",2014,5,4,4,6,6,6,6,6,6,1.5051144936576,0.60198692509681,0.129591087084987,1.92873902023262,0.356258601711995,0.0324656599392054
"LIC",2015,1,4,4,2,2,2,2,2,2,2.73523764018862,1.34311492868085,0.178627328111794,1.99346914354471,1.01391592663955,0.188194604631491
"LIC",2015,2,4,4,3,3,3,3,3,3,2.44555312501444,0.984130013826696,0.130887285729877,1.77996750684532,0.799413870137266,0.155873857097749
"LIC",2015,3,4,4,4,4,4,4,4,4,2.33687361508395,0.907721799129479,0.123535875786335,1.8527929860374,0.988730446611019,0.201798768536408
"LIC",2015,4,4,4,5,5,5,5,5,5,2.40598772300349,0.992065445051483,0.136142908036243,1.92230443794591,1.11820247515652,0.227735294218443
"LIC",2015,5,4,4,6,6,6,6,6,6,2.10100503839265,1.05530566497273,0.18474781841513,2.00149069987671,1.4221511393231,0.294610714399589
"LIC",2016,1,4,4,2,2,2,2,2,2,1.76425039828605,0.445799578372263,0.0583200460369179,2.61926906752689,0.665896190917725,0.0589732727981049
"LIC",2016,2,4,4,3,3,3,3,3,3,1.78582705276106,0.376249146832381,0.0416360732458948,1.86663918156562,0.676855740434661,0.110176286426054
"LIC",2016,3,4,4,4,4,4,4,4,4,1.98973456574937,0.475180114444991,0.0525756567407791,1.72402159156449,0.535479622489381,0.0844332022115761
"LIC",2016,4,4,4,5,5,5,5,5,5,1.74342030008107,0.667970311842846,0.120771404321236,1.83307940877957,0.587816568298706,0.0892745628355334
"LIC",2016,5,4,4,5,5.75,6,6,6,6,1.16955304264378,0.687941300018559,0.231219222549807,1.89325560343497,0.64850547101725,0.100033512228866
"LIC",2017,1,4,4,2,2,2,2,2,2,1.37987530656545,0.524123637586982,0.119053105109759,1.65990843068125,0.296359233023099,0.0304289044456059
"LIC",2017,2,4,4,3,3,3,3,3,3,1.61697162952428,0.717213304465524,0.152870624156857,2.0458206714825,0.465603770825092,0.0480905206085564
"LIC",2017,3,4,4,4,4,4,4,4,4,1.3292571974061,0.87128631136612,0.266622089760296,1.71107316103304,0.295426958619022,0.0285400624171275
"LIC",2017,4,4,4,4,4.75,5,5,5,5,0.681102708874008,0.850374051295115,0.507193688049633,1.59387066240795,0.275548618578302,0.0286110829036998
"LIC",2017,5,4,4,4,5.5,6,6,6,6,0.734171985602963,0.948152610991538,0.51974831892762,1.67695466434929,0.354116259150628,0.0418142776197992
"LIC",2018,1,4,4,2,2,2,2,2,2,1.63091539881575,0.366342375192446,0.0469322808557736,1.06911331419081,0.424867415646904,0.1282423064885
"LIC",2018,2,4,4,3,3,3,3,3,3,1.4109908814454,0.513761874908533,0.110947198422496,1.2627054906745,0.302480777195995,0.0528740800658667
"LIC",2018,3,4,4,3,3.75,4,4,4,4,0.794701119178483,0.608038784785723,0.321281790751985,1.47856242442253,0.421966447834638,0.0726795531132331
"LIC",2018,4,4,4,3,4.5,5,5,5,5,0.891645061416389,0.647589324513827,0.302416958257988,1.22983368201385,0.420237265218994,0.0996182422558728
"LIC",2018,5,4,4,3,5,6,6,6,6,0.729688443021265,0.584556407319813,0.33824671010188,1.18641915714071,0.359506081440009,0.0808417931464951
"LIC",2019,1,4,4,2,2,2,2,2,2,1.81145353551225,0.341442289034585,0.0337409001903858,1.60702547634319,0.321655635075268,0.0378051302500392
"LIC",2019,2,4,4,2,2.75,3,3,3,3,1.04894098742513,0.597467118999194,0.221233709410179,1.36059479388513,0.371724255223999,0.0672048920349807
"LIC",2019,3,4,4,2,3.5,4,4,4,4,1.18174416746408,0.515379734708551,0.148866064305218,1.34078739316728,0.420101660799658,0.0857355069534756
"LIC",2019,4,4,4,2,4,5,5,5,5,0.92455585390348,0.49346088776243,0.201844505784084,1.42950408048178,0.547300906495821,0.120627063260131
"LIC",2019,5,4,4,2,4.25,6,6,6,6,0.658896351838021,0.474231881138253,0.29917973151306,1.16056617143713,0.560336906232169,0.174150728072903
"LIC",2020,1,4,4,1,1.75,2,2,2,2,0.42014999865158,0.805146878305211,0.653824946639813,1.60009402097966,0.334742640125494,0.0410869908872786
"LIC",2020,2,4,4,1,2.5,3,3,3,3,0.737086734203108,0.598165234699234,0.343064165467037,1.36635026931823,0.130388527091574,0.00898403061742546
"LIC",2020,3,4,4,1,3,4,4,4,4,0.491012955366395,0.576595842589789,0.484149046458929,1.22392225894193,0.104613969608798,0.00722676498637651
"LIC",2020,4,4,4,1,3.25,5,5,5,5,0.243295082943288,0.558348387946994,0.705545017304927,1.18854155639483,0.230553577248323,0.0356294756109293
"LIC",2020,5,4,4,1,3.25,5,6,6,6,0.243295082943288,0.558348387946994,0.705545017304927,1.25349354651313,0.332600313383042,0.0637464264144378
"LIC",2021,1,3,4,2,2,2,1,1.75,2,NA,NA,NA,1.34676948470742,0.547750540948644,0.133161511747593
"LIC",2021,2,3,4,2,2.66666666666667,3,2,2.75,3,NA,NA,NA,1.35080796126033,0.515081307407577,0.119821963167282
"LIC",2021,3,3,4,2,3,4,3,3.75,4,NA,NA,NA,1.01406837047727,0.577554842007491,0.221207628361391
"LIC",2021,4,3,4,2,3,4,4,4.75,5,NA,NA,NA,0.798323517604866,0.636718318630362,0.33660297826475
"LIC",2021,5,3,4,2,3,4,5,5.75,6,NA,NA,NA,0.732017171360112,0.68163538438473,0.395234191839075
