"Region","Risk_Type","Year","Risk_Score","best_horizon","future_shocks","past_shocks","z_risk","z_future","z_past","predictive_capacity_component","past_component","anticipatory_skill_component","predictive_capacity_component_roll3","anticipatory_skill_component_roll3"
"HIC","Economic",2021,3.188191882,1,NA,NA,-0.362882097992082,NA,NA,NA,NA,NA,NA,NA
"HIC","Food",2006,2.5,5,1.07132989678612,1.07132989678612,-2.56311137418078,1.62603465992511,0.625993645681821,-4.16770793166624,-1.60449143341197,-2.56321649825427,NA,NA
"HIC","Food",2007,3.322440289,5,0.841759204617662,1.37742415301072,0.067983879726482,0.799237375217428,1.45639337974954,0.0543352575896908,0.0990112723633376,-0.0446760147736467,-1.47113147193369,-1.11548294939075
"HIC","Food",2008,3.410958904,5,0.382617820280755,1.30090058895457,0.351166635877846,-0.854357194197941,1.24879344623261,-0.300021741724526,0.438534593419808,-0.738556335144334,0.476238215719877,0.681220072307006
"HIC","Food",2009,2.725702471,5,0.367313107469525,1.07132989678612,-1.84105931984223,-0.909477013178453,0.625993645681821,1.67440113129447,-1.15249143554453,2.826892566839,0.580150674181799,0.993889506905606
"HIC","Food",2010,3.103475307,5,0.459141384336906,1.14785346084227,-0.632514056254485,-0.578758099295379,0.833593579198751,0.366072632975456,-0.527259656046696,0.893332289022153,0.599425047200708,1.07202016150652
"HIC","Food",2011,3.432,5,0.459141384336906,1.07132989678612,0.418479884709466,-0.578758099295379,0.625993645681821,-0.2421986226678,0.261965748673787,-0.504164371341587,-0.169267480539114,-0.0819981354765868
"HIC","Food",2012,3.642355303,5,0.459141384336906,0.841759204617662,1.09143431892192,-0.578758099295379,0.00319384513102961,-0.631676451924999,0.00348587218532741,-0.635162324110326,0.167250114713404,0.608795687682444
"HIC","Food",2013,3.70125,5,0.918282768673813,0.382617820280755,1.27984624356805,1.07483647011999,-1.24240575597055,1.37562541873301,-1.59008833976623,2.96571375849925,0.371974483404006,1.16527571719446
"HIC","Food",2014,3.197654941,5,NA,0.367313107469525,-0.331220951640877,NA,-1.28392574267394,NA,0.425263106324681,NA,1.37562541873301,2.96571375849925
"HIC","Food",2015,3.513821138,5,NA,0.459141384336906,0.680236526182913,NA,-1.03480582245362,NA,-0.703912717939705,NA,NA,NA
"HIC","Food",2016,3.511574074,5,NA,0.459141384336906,0.673047871268142,NA,-1.03480582245362,NA,-0.696473855978289,NA,NA,NA
"HIC","Food",2017,3.497409326,5,NA,0.459141384336906,0.627732969099491,NA,-1.03480582245362,NA,-0.649581731370253,NA,NA,NA
"HIC","Food",2018,3.378398963,5,NA,0.918282768673813,0.247003078500611,NA,0.21079377864796,NA,0.0520667122548225,NA,NA,NA
"HIC","Food",2019,3.281540505,5,NA,NA,-0.0628599383689036,NA,NA,NA,NA,NA,NA,NA
"HIC","Food",2020,3.265888457,5,NA,NA,-0.112932909935997,NA,NA,NA,NA,NA,NA,NA
"HIC","Food",2021,3.334563346,5,NA,NA,0.106767142368357,NA,NA,NA,NA,NA,NA,NA
"HIC","GeoConflict",2006,NA,4,2.62606216497713,2.25963488614311,NA,-0.935023850336823,-1.13142395884616,NA,NA,NA,NA,NA
"HIC","GeoConflict",2007,3.151453435,4,2.49170549607132,2.57720519446593,-0.76919096416789,-1.12227687251693,-0.582854766678322,0.863245229634618,0.448326619951149,0.414918609683469,0.492753824274737,0.252790186311805
"HIC","GeoConflict",2008,3.369863014,4,2.38177731242112,2.72377610599954,-0.0958557139057083,-1.27548389066428,-0.329668985677784,0.122262418914855,0.0316006559747147,0.0906617629401405,0.492753824274737,0.252790186311805
"HIC","GeoConflict",2009,NA,4,2.36956306979332,2.72377610599954,NA,-1.29250689268066,-0.329668985677784,NA,NA,NA,0.122262418914855,0.0906617629401405
"HIC","GeoConflict",2010,NA,4,2.52834822395473,2.62606216497713,NA,-1.07120786646781,-0.49845950634481,NA,NA,NA,0.160977108088622,4.43564303362065e-05
"HIC","GeoConflict",2011,3.3295,4,2.77263307651074,2.49170549607132,-0.220290916141165,-0.730747826140347,-0.73054647226197,0.160977108088622,0.160932751658285,4.43564303362065e-05,-0.0465992858949811,0.0541150275679669
"HIC","GeoConflict",2012,3.528655069,4,2.83370428964974,2.38177731242112,0.393684573578987,-0.645632816058481,-0.920435808012373,-0.254175679878584,-0.362361378584181,0.108185698705598,-0.0447929099040523,0.0988294991697309
"HIC","GeoConflict",2013,3.48,4,3.17570308322816,2.36956306979332,0.243685781348181,-0.168988759600036,-0.941534623095751,-0.0411801579221947,-0.229438600295453,0.188258442373259,-0.21169925585178,-0.274432162491602
"HIC","GeoConflict",2014,3.021775544,4,3.50548763417878,2.52834822395473,-1.16897514758027,0.290632294842036,-0.667250027011835,-0.339741929754562,0.779998698799099,-1.11974062855366,0.225550044868225,0.200397198642848
"HIC","GeoConflict",2015,4.029268293,4,3.68870127359579,2.77263307651074,1.93702590508074,0.545977325087632,-0.245273725344272,1.05757222228143,-0.475101559827514,1.53267378210895,0.537468421416634,0.495449970280154
"HIC","GeoConflict",2016,3.815972222,4,3.79862945724599,2.83370428964974,1.27945509704066,0.699184343234989,-0.139779649927381,0.894574971723029,-0.178841785562146,1.07341675728518,1.06411625916121,1.13013818500319
"HIC","GeoConflict",2017,3.728842832,4,4.17727097870781,3.17570308322816,1.01084375732995,1.22689740574255,0.450987172407209,1.24020158347917,0.455877567863713,0.784324015615457,0.747151186546865,0.626779844132589
"HIC","GeoConflict",2018,3.427676228,4,4.22612794921901,3.50548763417878,0.0823767386056867,1.29498941380804,1.02065517965842,0.106677004438397,0.0840782449412618,0.022598759497135,0.312469540473434,0.294746412563193
"HIC","GeoConflict",2019,3.282868526,4,4.10398552294101,3.68870127359579,-0.364051164018774,1.12475939364431,1.33713740590909,-0.409469966497263,-0.486786429074249,0.0773164625769859,-0.335381173686943,0.134959657159229
"HIC","GeoConflict",2020,3.186770428,4,4.0612356737437,3.79862945724599,-0.66031214837125,1.06517888658701,1.5270267416595,-0.703350559001964,-1.00831430840553,0.304963749403567,-0.923874189051477,0.787466526183728
"HIC","GeoConflict",2021,2.859778598,4,4.01034299612787,4.17727097870781,-1.66839579879914,0.994249711518788,2.18109000924422,-1.6588020416552,-3.63892140822583,1.98011936657063,NA,NA
"HIC","Geophysical",2006,NA,1,2.21031434653298,1.22795241474054,NA,-0.38941558823377,-1.84156429711338,NA,NA,NA,NA,NA
"HIC","Geophysical",2007,1.494260322,1,2.94708579537731,2.21031434653298,-1.70133995978843,0.856714294114296,-0.310913452759401,-1.45756226269859,0.52896948121536,-1.98653174391395,0.235640347352178,0.632779451428738
"HIC","Geophysical",2008,1.609589041,1,1.71913338063676,2.94708579537731,-1.58080004112473,-1.22016884313248,0.83707468050608,1.92884295740294,-1.32324768936848,3.25209064677142,0.761685155472554,0.493170022543397
"HIC","Geophysical",2009,1.699817161,1,1.71913338063676,1.71913338063676,-1.48649490758745,-1.22016884313248,-1.07623887493639,1.81377477171331,1.59982360694059,0.213951164772715,1.0792118360709,0.576539379374706
"HIC","Geophysical",2010,2.027305984,1,2.7014953124292,1.71913338063676,-1.1442082991002,0.44133766666494,-1.07623887493639,-0.504982220903542,1.23144145251648,-1.73642367342002,0.392449075727777,-0.602434121959636
"HIC","Geophysical",2011,3.445,1,2.21031434653298,2.7014953124292,0.337545099883174,-0.38941558823377,0.454411969417586,-0.131445323626433,0.153384533605169,-0.284829857231601,-0.137993609590344,-0.6282480409379
"HIC","Geophysical",2012,2.857594513,1,1.96472386358487,2.21031434653298,-0.27640266819694,-0.804792215683126,-0.310913452759401,0.222446715758943,0.0859373079210218,0.136509407837921,0.0377069395526614,-0.0304798804600011
"HIC","Geophysical",2013,3.17,1,2.7014953124292,1.96472386358487,0.0501190544025477,0.44133766666494,-0.693576163847895,0.0221194265254736,-0.034761381488203,0.0568808080136766,0.0485389923844173,-0.00700782396932978
"HIC","Geophysical",2014,3.365159129,1,2.21031434653298,2.7014953124292,0.254096569631323,-0.38941558823377,0.454411969417586,-0.098949165131165,0.115464522628422,-0.214413687759587,0.306559953633724,0.360844990337908
"HIC","Geophysical",2015,3.871544715,1,3.19267627832541,2.21031434653298,0.783363502258122,1.27209092156365,-0.310913452759401,0.996509599506864,-0.24355825125277,1.24006785075963,0.956732708154945,0.680938563447495
"HIC","Geophysical",2016,3.871527778,1,3.92944772716974,3.19267627832541,0.783345799949277,2.51822080391172,1.21973739159457,1.97263769008914,0.955476162746696,1.01716152734244,1.13506653158352,0.117970503818324
"HIC","Geophysical",2017,4.067357513,1,2.7014953124292,3.92944772716974,0.988024222925892,0.44133766666494,2.36772552486006,0.436052305154553,2.33937017180166,-1.9033178666471,0.812445125723249,-0.452969540434269
"HIC","Geophysical",2018,4.177744288,1,2.45590482948109,2.7014953124292,1.10339889278629,0.0259610392155848,0.454411969417586,0.0286453819260578,0.501397663924202,-0.472752281998144,0.162515733605858,-0.805456827423228
"HIC","Geophysical",2019,3.964143426,1,2.45590482948109,2.45590482948109,0.880146343419334,0.0259610392155848,0.0717492583290922,0.0228495137369629,0.0631498473613997,-0.0403003336244368,-0.0808312487905394,-0.287069413103331
"HIC","Geophysical",2020,3.844357977,1,2.21031434653298,2.45590482948109,0.75494831464773,-0.38941558823377,0.0717492583290922,-0.293988642034639,0.0541669816527728,-0.348155623687412,-0.193792303539473,-0.206547161121469
"HIC","Geophysical",2021,3.365313653,1,1.71913338063676,2.21031434653298,0.254258075894058,-1.22016884313248,-0.310913452759401,-0.310237782320743,-0.0790522562681833,-0.231185526052559,NA,NA
"HIC","Tech",2006,2,1,3.11232094354582,3.11232094354582,-2.49560909644066,0.852230142955277,0.74861495726678,-2.12683329702011,-1.86825029708651,-0.258582999933602,NA,NA
"HIC","Tech",2007,4.033049435,1,3.45813438171757,3.11232094354582,1.7399905969559,1.34213489579184,0.74861495726678,2.33530209852419,1.30258298638474,1.03271911213945,0.22397957986218,0.186357186342718
"HIC","Tech",2008,3.45890411,1,3.11232094354582,3.45813438171757,0.543831900236817,0.852230142955277,1.24769159544463,0.463469938082462,0.678534491260161,-0.215064553177698,0.75194713418538,0.574275957603162
"HIC","Tech",2009,2.269386064,1,2.70887193234543,3.11232094354582,-1.93437752457595,0.280674597979283,0.74861495726678,-0.542930634050516,-1.44810394789825,0.90517331384773,-0.0218383774447636,0.22809618378644
"HIC","Tech",2010,3.254899399,1,2.59360078628818,2.70887193234543,0.118814054390361,0.117373013700428,0.166358879392618,0.0139455636337632,0.019765772944474,-0.0058202093107108,-0.182675862309586,0.293436862675004
"HIC","Tech",2011,2.942,1,2.53596521325955,2.59360078628818,-0.533072011758527,0.0357222215609999,0,-0.019042516512006,0,-0.019042516512006,-0.00656478841667246,-0.014595386845984
"HIC","Tech",2012,3.172906212,1,2.70887193234543,2.53596521325955,-0.0520083131030333,0.280674597979283,-0.0831794396963088,-0.0145974123717745,0.00432602234346051,-0.018923434715235,-0.00609762759138858,-0.00894103515267002
"HIC","Tech",2013,3.21,1,2.93941422445994,2.70887193234543,0.0252718722062418,0.607277766536994,0.166358879392618,0.0153470461096148,0.00420420034038382,0.011142845769231,-0.150869447945446,-0.0975187088904536
"HIC","Tech",2014,3.035734227,1,3.45813438171757,2.93941422445994,-0.337788682043545,1.34213489579184,0.499076638177853,-0.453357977574177,-0.16858243984882,-0.284775537725357,-0.0481883233932584,-0.136600266624674
"HIC","Tech",2015,3.363143631,1,3.11232094354582,3.45813438171757,0.344327132418955,0.852230142955277,1.24769159544463,0.293445961284787,0.429614069202682,-0.136168107917895,-0.095236342594806,-0.266511316087665
"HIC","Tech",2016,3.359953704,1,2.24778734811642,3.11232094354582,0.337681325587821,-0.372531739136139,0.74861495726678,-0.125797011495028,0.252793291124716,-0.378590302619744,-0.0705422423735869,-0.207762862661938
"HIC","Tech",2017,3.45826137,1,2.01724505600192,2.24778734811642,0.542492833266743,-0.69913490769385,-0.499076638177854,-0.37927567691052,-0.270745499462345,-0.108530177448175,-0.340010412083702,-0.194829132783662
"HIC","Tech",2018,3.438842975,1,1.78670276388741,2.01724505600192,0.502037079219497,-1.02573807625156,-0.831794396963089,-0.51495854784556,-0.417591629562492,-0.0973669182830671,-0.629393828190228,-0.190518312415203
"HIC","Tech",2019,3.456839309,1,1.21034703360115,1.78670276388741,0.539530150199673,-1.84224599764584,-1.16451215574832,-0.993947259814605,-0.628289418300238,-0.365657841514367,-0.702148421201299,-0.10458534749888
"HIC","Tech",2020,3.377431907,1,1.38325375268703,1.21034703360115,0.374094936586869,-1.59729362122755,-1.99630655271141,-0.597539455943732,-0.746808173244526,0.149268717300794,-0.627866749467626,-0.00368381813452997
"HIC","Tech",2021,3.334563346,1,1.78670276388741,1.38325375268703,0.284783746852836,-1.02573807625156,-1.74676823362249,-0.29211353264454,-0.497451202454522,0.205337669809982,NA,NA
"HIC","Terror",2006,2.5,2,1.27281262489368,0.871169529927227,-1.35234523481428,-1.22413246505026,-1.32750792871698,1.65544970589218,1.79524902157859,-0.139799315686408,NA,NA
"HIC","Terror",2007,3.424273283,2,1.38218022821787,0.944709814921084,0.381845852374659,-1.1005831327308,-1.24857844348407,-0.420253104426766,-0.4767645000088,0.0565113955820347,0.602136996589708,-0.00336823811554166
"HIC","Terror",2008,2.924657534,2,1.44629227154585,1.27281262489368,-0.555570813097675,-1.02815766206077,-0.896431509368008,0.571214388303709,0.49803118254596,0.0731832057577487,0.887424429935949,0.410542703018414
"HIC","Terror",2009,2.256562622,2,1.12761770323914,1.38218022821787,-1.80910076262309,-1.38815485450885,-0.779049197995987,2.5113120059309,1.40937849821545,1.10193350771546,1.74134259613573,0.703953301853886
"HIC","Terror",2010,2.316697152,2,1.23887095489651,1.44629227154585,-1.6962718321797,-1.26247536128733,-0.710238877536527,2.14150139417259,1.20475820208413,0.936743192088451,1.41352707203879,0.719996507208688
"HIC","Terror",2011,3.491,2,1.63674275319661,1.12761770323914,0.507043540144218,-0.813011410952753,-1.05226664687914,-0.41223218398713,-0.533545005809285,0.121312821822155,0.619993016241213,0.614735080871755
"HIC","Terror",2012,3.595232519,2,2.52111182145607,1.23887095489651,0.702612436021361,0.186034052113206,-0.932860502552428,0.130709838538185,-0.655439390166473,0.786149228704658,0.16510799526655,0.725702640377748
"HIC","Terror",2013,3.74,2,3.06229289307752,1.63674275319661,0.974236077949129,0.797390231004316,-0.505831749112835,0.776846331248595,-0.492799539357837,1.26964587060643,0.205589798235742,0.624467952659303
"HIC","Terror",2014,3.090452261,2,3.40925218638187,2.52111182145607,-0.244494269877586,1.18933983698329,0.443345906636782,-0.290786775079555,-0.108395533746376,-0.182391241333179,0.389781114755902,0.342049320055356
"HIC","Terror",2015,3.608130081,2,3.1886313314003,3.06229289307752,0.726811812416045,0.94011101144231,1.02418596463282,0.683283788098667,0.744390457205852,-0.0611066691071852,0.292975750108662,-0.208416642879777
"HIC","Terror",2016,3.552083333,2,3.04909335474529,3.40925218638187,0.621652686175754,0.782479104689899,1.39657122829578,0.486430237306875,0.868182255505843,-0.381752018198968,0.625346521324782,-0.518746275851438
"HIC","Terror",2017,4.056994819,2,2.75493221476987,3.1886313314003,1.5690056119235,0.450174003968599,1.15978277259705,0.706325538568803,1.81970567881696,-1.11338014024816,0.598766181225179,-0.615872132051795
"HIC","Terror",2018,3.725240642,2,2.92086926808934,3.04909335474529,0.946543459794948,0.637628163349845,1.01001913394999,0.60354276779986,0.956027005508116,-0.352484237708256,0.414491632840251,-0.485821535613905
"HIC","Terror",2019,3.163346614,2,2.90201278475758,2.75493221476987,-0.107724399316473,0.616326554329249,0.694301193018343,-0.0663934078479098,-0.0747931789626115,0.00839977111470171,-0.113377123912046,-0.197502913337279
"HIC","Terror",2020,2.836575875,2,3.43376561471316,2.92086926808934,-0.72083625005461,1.21703192871006,0.872398493031064,-0.877280731688089,-0.628856458269805,-0.248424273418284,-0.471837069768,-0.120012251151791
"HIC","Terror",2021,3.250922509,2,NA,2.90201278475758,0.0565920851637939,NA,0.852160163484165,NA,0.0482255205450884,NA,NA,NA
"LIC","Climate",2006,2,2,4.56060845298699,3.66385959987157,-2.41454103869127,1.70083556903347,0.160848143263596,-4.10673728149714,-0.388374442907246,-3.71836283858989,NA,NA
"LIC","Climate",2007,2.585169413,2,3.92007355790455,4.66309403620018,-1.55890201087097,0.665319240854797,1.6588965223156,-1.03716750243969,-2.58605712446465,1.54888962202496,-1.75371931167075,-0.621089412012412
"LIC","Climate",2008,3.45890411,2,3.76634518308476,4.56060845298699,-0.281320698339264,0.416795322091916,1.50525053472052,-0.117253151075436,-0.423458131603129,0.306204980527693,-0.402294599186529,0.817425206256925
"LIC","Climate",2009,2.836032389,2,3.53575262085508,3.92007355790455,-1.19208831874665,0.0440094439475938,0.54496311225129,-0.0524631440444623,-0.649644160262585,0.597181016218123,-0.0951668782970061,0.286827204200477
"LIC","Climate",2010,3.492814215,2,3.81758797469136,3.76634518308476,-0.23173709292364,0.499636628346209,0.314494130858674,-0.11578433977112,-0.0728799556267361,-0.0429043841443837,-0.0396785628396622,0.200275998815148
"LIC","Climate",2011,3.593,2,3.15143168380562,3.53575262085508,-0.0852446998244578,-0.57730035295961,-0.03120934123025,0.0492117952965955,0.00266043092489173,0.0465513643717037,0.165106209516162,0.236417113643572
"LIC","Climate",2012,3.400133824,2,2.56213958032977,3.81758797469136,-0.36725504360854,-1.52997537488399,0.391317124656213,0.561891173023011,-0.143713187680386,0.705604360703397,0.166400505962518,0.227835612143535
"LIC","Climate",2013,3.7,2,2.53651818452647,3.15143168380562,0.0712114886618886,-1.57139602801113,-0.607381794711791,-0.111901450432052,-0.0432525617875562,-0.0686488886444955,-0.0155525092057378,0.25268141779256
"LIC","Climate",2014,3.934673367,2,2.76711074675615,2.56213958032977,0.414352615204668,-1.19861014986681,-1.49084622338349,-0.496647250208173,-0.61773603152695,0.121088781318777,-0.299034783375936,0.218775370003728
"LIC","Climate",2015,4.050406504,2,3.20267447541221,2.53651818452647,0.583578460967174,-0.494459046705316,-1.52925772028225,-0.288555649487584,-0.892441866824487,0.603886217336903,-0.467164642897662,0.281448632355946
"LIC","Climate",2016,4.076388889,2,2.89521772577264,2.76711074675615,0.621570095779182,-0.991506884231079,-1.18355424819333,-0.61629102899723,-0.735661927409387,0.119370898412157,-0.313085954414814,0.386335040293729
"LIC","Climate",2017,4.257340242,2,3.48450982924849,3.20267447541221,0.88615849757196,-0.0388318623067003,-0.530558800914252,-0.0344111847596267,-0.470159189891754,0.435748005132127,0.184272389397507,0.954672568616591
"LIC","Climate",2018,4.413748177,2,4.17628751593753,2.89521772577264,1.11485933270393,1.07952577212627,-0.991496763699484,1.20351938194938,-1.10537942035611,2.30889880230549,0.771766152437912,1.33376743415725
"LIC","Climate",2019,4.35059761,2,4.20190891174082,3.48450982924849,1.02252010827802,1.12094642525341,-0.108032335027789,1.14619026012398,-0.110465234910142,1.25665549503412,1.07738544481395,1.20847059579769
"LIC","Climate",2020,4.256809339,2,4.12504472433093,4.17628751593753,0.88538220729312,0.996684465871972,0.929078081238984,0.882446692368491,0.822589202315029,0.0598574900534624,0.654657668424934,0.245890267741664
"LIC","Climate",2021,4.014760148,2,3.43326703764189,4.20190891174082,0.531456096544862,-0.121673168560994,0.967489578137754,-0.0646639472176707,0.514178234644926,-0.578842181862596,NA,NA
"LIC","Diseases",2006,2.25,5,1.27716715658312,1.44052574637863,-1.81511827150638,-0.552697894096508,0.494047406871736,1.00321204619767,-0.896754475203234,1.8999665214009,NA,NA
"LIC","Diseases",2007,2.121088687,5,1.30686871836412,1.30686871836412,-2.13577649702787,-0.524390703617814,0.0898268012494069,1.11998134004683,-0.191849970911677,1.31183131095851,0.821010712392034,1.21222065953546
"LIC","Diseases",2008,2.726027397,5,1.29201793747362,1.32171949925462,-0.631032120575347,-0.538544298857161,0.13474020187411,0.339838750931598,-0.0850253953153702,0.424864146246968,0.617287136829636,0.810834197595892
"LIC","Diseases",2009,2.732532323,5,1.18806247124011,1.44052574637863,-0.614851554418919,-0.637619465532592,0.494047406871736,0.392041319510474,-0.303765816071723,0.695807135582197,0.1794076399361,0.283013509488248
"LIC","Diseases",2010,3.066958453,5,0.920748415211083,1.39597340370713,0.217010963448849,-0.892384179840841,0.359307204997626,-0.193657150633772,0.077973602730648,-0.27163075336442,-0.0994076983476117,-0.02414362723392
"LIC","Diseases",2011,3.187,5,0.846494510758577,1.27716715658312,0.515606242281165,-0.963152156037577,0,-0.496607263919537,0,-0.496607263919537,-0.354780190914008,-0.393525090493238
"LIC","Diseases",2012,3.150953496,5,0.935599196101585,1.30686871836412,0.425942986668422,-0.878230584601494,0.0898268012494069,-0.374076158188714,0.0382610960070431,-0.412337254195757,-0.453219656443544,-0.474176680968619
"LIC","Diseases",2013,3.2,5,0.920748415211083,1.29201793747362,0.547942868406286,-0.892384179840841,0.0449134006247034,-0.488975547222382,0.0246099775681807,-0.513585524790562,-0.207989859424391,-0.258098694995429
"LIC","Diseases",2014,2.849246231,5,1.0841070050066,1.18806247124011,-0.324533553911401,-0.736694632208022,-0.269480403748219,0.239082127137922,0.0874554331378889,0.151626694000033,-0.174380952615619,0.102857477418653
"LIC","Diseases",2015,3.331707317,5,1.52963043172164,0.920748415211083,0.875555965927189,-0.312086775027606,-1.07792161499288,-0.273249437762397,-0.943780700808884,0.670531263046488,0.0240332312867356,0.440126306374963
"LIC","Diseases",2016,3.100694444,5,2.2276171335752,0.846494510758577,0.300926973289422,0.353132201221713,-1.30248861811639,0.106267004484681,-0.391953957593688,0.49822096207837,0.0762650290333088,0.722316643493647
"LIC","Diseases",2017,3.214162349,5,2.56918509405673,0.935599196101585,0.583170759534476,0.678664891726699,-1.03300821436817,0.395777520377642,-0.602420184978441,0.998197705356083,0.210577772195588,0.592109076764774
"LIC","Diseases",2018,3.035741371,5,2.83352899390766,0.920748415211083,0.139360570421831,0.930598886987079,-1.07792161499288,0.129688791724441,-0.150219771135429,0.27990856285987,0.275292386302288,0.568781147909805
"LIC","Diseases",2019,3.067729084,5,3.2968733576913,1.0841070050066,0.218927856258652,1.37219105845471,-0.583874208121142,0.300410846804781,-0.12782632870868,0.428237175513461,-0.0524929397523905,0.123417196116911
"LIC","Diseases",2020,2.848249027,5,3.74239678440634,1.52963043172164,-0.327014031828207,1.79679891563513,0.763527810619956,-0.587578457786394,-0.249684307763795,-0.337894150022598,1.11644643105089,-0.696903274012959
"LIC","Diseases",2021,3.793357934,5,3.74239678440634,2.2276171335752,2.02388084303182,1.79679891563513,2.87445763998101,3.63650690413429,5.81755975166403,-2.18105284752974,NA,NA
"LIC","Economic",2006,2.25,5,3.44518834160969,4.89093702067805,-2.08090701417127,1.36685701395629,2.19181496897855,-2.84430234771085,-4.56096314271306,1.71666079500221,NA,NA
"LIC","Economic",2007,2.509720422,5,3.1683428498732,4.61409152894155,-1.60530477885309,0.687740358757188,1.76850306509857,-1.10403288452305,-2.83898642181908,1.73495353729602,-1.32928500014437,1.21013610926108
"LIC","Economic",2008,3.294520548,5,2.98377918871554,4.30648542701212,-0.168172144733187,0.234995921957785,1.29815650523193,-0.0395197681991932,-0.218313763684192,0.178793995484999,-0.344256493752989,0.290619097879959
"LIC","Economic",2009,4.105868471,5,2.92225796832965,4.02963993527562,1.3175750399821,0.0840811096913175,0.874844601351954,0.110783171463277,1.15267341060442,-1.04189023914115,0.205752518845062,-0.418973602158123
"LIC","Economic",2010,4.655147635,5,2.98377918871554,3.72203383334619,2.32341969478596,0.234995921957785,0.404498041485312,0.545994153271102,0.939818716089322,-0.39382456281822,0.161672442826772,-0.537584178698949
"LIC","Economic",2011,3.233166667,5,3.13758223968026,3.44518834160969,-0.280523890985339,0.612282952623954,-0.0188138623946656,-0.171759996254064,0.00527773788341435,-0.177037734137478,0.179121757423951,-0.0911258452967759
"LIC","Economic",2012,3.552302888,5,3.10682162948731,3.1683428498732,0.303881058420596,0.536825546490721,-0.442125766274644,0.163131115254815,-0.134353645810556,0.297484761065371,0.0638533279406793,0.196916286541651
"LIC","Economic",2013,3.59,5,3.10682162948731,2.98377918871554,0.372912329023721,0.536825546490721,-0.724333702194629,0.200188864821287,-0.270112967875774,0.47030183269706,0.0821730422509731,0.114360205549536
"LIC","Economic",2014,3.180904523,5,3.01453979890848,2.92225796832965,-0.376226771480892,0.310453328091019,-0.818403014167957,-0.116800853323182,0.307905123790642,-0.424705977113824,0.0545243712551348,0.0987625547551734
"LIC","Economic",2015,3.514905149,5,3.02684404298566,2.98377918871554,0.235398002189284,0.340636290544313,-0.724333702194629,0.0801851022672999,-0.170506706414984,0.250691808682284,-0.0194855125198414,-0.0120002501964298
"LIC","Economic",2016,3.564814815,5,2.86073674794376,3.13758223968026,0.326793005057345,-0.0668337025751498,-0.489160422261308,-0.021840786503642,-0.159854204345893,0.138013417842251,-0.0861012835672288,0.0871222206889577
"LIC","Economic",2017,3.57915947,5,2.52237003582138,3.10682162948731,0.353061058721867,-0.896865170040723,-0.536195078247972,-0.316648166465344,-0.189309602007683,-0.127338564457661,-0.0873707607542255,0.0194380240201051
"LIC","Economic",2018,3.357089613,5,2.30704576447078,3.10682162948731,-0.053595143253616,-1.42506701297336,-0.536195078247972,0.0763766707063098,0.0287374520305839,0.0476392186757259,-0.0118421177938323,0.0236037691378972
"LIC","Economic",2019,3.342629482,5,1.84563661157662,3.01453979890848,-0.0800746575468498,-2.55692810497187,-0.677299046207965,0.204745142377538,0.0542344891819108,0.150510653195627,0.140560906541924,0.0990749359356765
"LIC","Economic",2020,3.263294423,5,NA,3.02684404298566,-0.225353689164548,NA,-0.658485183813299,NA,0.148392065432523,NA,0.204745142377538,0.150510653195627
"LIC","Economic",2021,3.188191882,5,NA,2.86073674794376,-0.362882097992082,NA,-0.912472326141286,NA,0.331119872069865,NA,NA,NA
"LIC","Food",2006,2.5,1,0,0.362983135636846,-2.56311137418078,-1.2177950120435,-0.817269412696507,3.12134424678932,2.09475252745247,1.02659171933685,NA,NA
"LIC","Food",2007,3.322440289,1,0.725966271273692,0,0.067983879726482,-0.58925565098879,-1.13707048722992,-0.0400598853049717,-0.0773024632443713,0.0372425779393996,0.994906154441266,0.380654227294726
"LIC","Food",2008,3.410958904,1,1.08894940691054,0.725966271273692,0.351166635877846,-0.274985970461435,-0.497468338163091,-0.0965658981605469,-0.174694282768475,0.0781283846079284,0.316076274852365,0.291043199677887
"LIC","Food",2009,2.725702471,1,0.725966271273692,1.08894940691054,-1.84105931984223,-0.58925565098879,-0.177667263629675,1.08485460802261,0.327095971536281,0.757758636486332,0.387407067150568,0.231721265418061
"LIC","Food",2010,3.103475307,1,1.08894940691054,0.725966271273692,-0.632514056254485,-0.274985970461435,-0.497468338163091,0.173932491589638,0.314655716429715,-0.140723224840076,0.425075514023866,0.235941676701998
"LIC","Food",2011,3.432,1,1.45193254254738,1.08894940691054,0.418479884709466,0.0392837100659193,-0.177667263629675,0.016439442459346,-0.0743501760003929,0.0907896184597389,0.420753889187353,0.288942136011078
"LIC","Food",2012,3.642355303,1,2.54088194945792,1.45193254254738,1.09143431892192,0.982092751647983,0.14213381090374,1.07188973351307,0.155129719099501,0.916760014413573,1.1839691684251,0.687109975471724
"LIC","Food",2013,3.70125,1,3.62983135636846,2.54088194945792,1.27984624356805,1.92490179323005,1.10153703450399,2.46357832930288,1.40979803576102,1.05378029354186,1.76773403140798,0.985270153977716
"LIC","Food",2014,3.197654941,1,NA,3.62983135636846,-0.331220951640877,NA,2.06094025810423,NA,-0.682626593564278,NA,2.46357832930288,1.05378029354186
"LIC","Food",2015,3.513821138,1,NA,NA,0.680236526182913,NA,NA,NA,NA,NA,NA,NA
"LIC","Food",2016,3.511574074,1,NA,NA,0.673047871268142,NA,NA,NA,NA,NA,NA,NA
"LIC","Food",2017,3.497409326,1,NA,NA,0.627732969099491,NA,NA,NA,NA,NA,NA,NA
