"Region","Risk_Type","Year","horizon","Risk_Score","future_shocks","past_shocks","future_window_years","past_window_years"
"UMC","Diseases",2014,3,2.849246231,0.690906381768417,0.317816935613472,4,4
"UMC","Diseases",2014,4,2.849246231,0.619052118064502,0.475343590656671,5,5
"UMC","Diseases",2014,5,2.849246231,0.727754722129399,0.875148083573328,6,6
"UMC","Diseases",2015,1,3.331707317,1.02254144501726,0.801451402851364,2,2
"UMC","Diseases",2015,2,3.331707317,0.755390977400136,0.589573445775716,3,3
"UMC","Diseases",2015,3,3.331707317,0.649451998862312,0.469816339602524,4,4
"UMC","Diseases",2015,4,3.331707317,0.773815147580627,0.475343590656671,5,5
"UMC","Diseases",2015,5,3.331707317,1.14229855119045,0.58036136068547,6,6
"UMC","Diseases",2016,1,3.100694444,0.58036136068547,1.02254144501726,2,2
"UMC","Diseases",2016,2,3.100694444,0.49745259487326,0.847511828302591,3,3
"UMC","Diseases",2016,3,3.100694444,0.690906381768417,0.677088254133049,4,4
"UMC","Diseases",2016,4,3.100694444,1.14966821926265,0.563779607523028,5,5
"UMC","Diseases",2016,5,3.100694444,1.46472152934904,0.552725105414734,6,6
"UMC","Diseases",2017,1,3.214162349,0.276362552707367,0.58036136068547,2,2
"UMC","Diseases",2017,2,3.214162349,0.607997615956207,0.755390977400136,3,3
"UMC","Diseases",2017,3,3.214162349,1.20217710427705,0.690906381768417,4,4
"UMC","Diseases",2017,4,3.214162349,1.56973929937784,0.585888611739617,5,5
"UMC","Diseases",2017,5,3.214162349,1.78714450750764,0.506664679963506,6,6
"UMC","Diseases",2018,1,3.035741371,0.801451402851364,0.276362552707367,2,2
"UMC","Diseases",2018,2,3.035741371,1.52920612498076,0.49745259487326,3,3
"UMC","Diseases",2018,3,3.035741371,1.90690161368083,0.649451998862312,4,4
"UMC","Diseases",2018,4,3.035741371,2.10035540057599,0.619052118064502,5,5
"UMC","Diseases",2018,5,3.035741371,2.10035540057599,0.543513020324488,5,6
"UMC","Diseases",2019,1,3.067729084,2.12799165584672,0.801451402851364,2,2
"UMC","Diseases",2019,2,3.067729084,2.43199046382483,0.607997615956207,3,3
"UMC","Diseases",2019,3,3.067729084,2.54253548490777,0.690906381768417,4,4
"UMC","Diseases",2019,4,3.067729084,2.54253548490777,0.773815147580627,4,5
"UMC","Diseases",2019,5,3.067729084,2.54253548490777,0.727754722129399,4,6
"UMC","Diseases",2020,1,2.848249027,3.0123518245103,2.12799165584672,2,2
"UMC","Diseases",2020,2,2.848249027,2.96629139905907,1.52920612498076,3,3
"UMC","Diseases",2020,3,2.848249027,2.96629139905907,1.20217710427705,3,4
"UMC","Diseases",2020,4,2.848249027,2.96629139905907,1.14966821926265,3,5
"UMC","Diseases",2020,5,2.848249027,2.96629139905907,1.14229855119045,3,6
"UMC","Diseases",2021,1,3.793357934,2.95707931396882,3.0123518245103,2,2
"UMC","Diseases",2021,2,3.793357934,2.95707931396882,2.43199046382483,2,3
"UMC","Diseases",2021,3,3.793357934,2.95707931396882,1.90690161368083,2,4
"UMC","Diseases",2021,4,3.793357934,2.95707931396882,1.56973929937784,2,5
"UMC","Diseases",2021,5,3.793357934,2.95707931396882,1.46472152934904,2,6
"UMC","Food",2006,1,2.5,1.44543616748915,1.92724822331886,2,2
"UMC","Food",2006,2,2.5,1.44543616748915,1.60604018609905,3,3
"UMC","Food",2006,3,2.5,1.80679520936143,2.04770123727629,4,4
"UMC","Food",2006,4,2.5,1.73452340098698,1.73452340098698,5,5
"UMC","Food",2006,5,2.5,1.44543616748915,1.60604018609905,6,6
"UMC","Food",2007,1,3.322440289,1.20453013957429,1.44543616748915,2,2
"UMC","Food",2007,2,3.322440289,1.76664420470896,1.60604018609905,3,3
"UMC","Food",2007,3,3.322440289,1.68634219540401,1.44543616748915,4,4
"UMC","Food",2007,4,3.322440289,1.3490737563232,1.83088581215292,5,5
"UMC","Food",2007,5,3.322440289,1.12422813026934,1.60604018609905,6,6
"UMC","Food",2008,1,3.410958904,2.16815425123372,1.20453013957429,2,2
"UMC","Food",2008,2,3.410958904,1.92724822331886,1.44543616748915,3,3
"UMC","Food",2008,3,3.410958904,1.44543616748915,1.56588918144658,4,4
"UMC","Food",2008,4,3.410958904,1.15634893399132,1.44543616748915,5,5
"UMC","Food",2008,5,3.410958904,1.20453013957429,1.76664420470896,6,6
"UMC","Food",2009,1,2.725702471,2.16815425123372,2.16815425123372,2,2
"UMC","Food",2009,2,2.725702471,1.44543616748915,1.76664420470896,3,3
"UMC","Food",2009,3,2.725702471,1.08407712561686,1.80679520936143,4,4
"UMC","Food",2009,4,2.725702471,1.15634893399132,1.83088581215292,5,5
"UMC","Food",2009,5,2.725702471,1.15634893399132,1.68634219540401,5,6
"UMC","Food",2010,1,3.103475307,0.722718083744574,2.16815425123372,2,2
"UMC","Food",2010,2,3.103475307,0.481812055829716,1.92724822331886,3,3
"UMC","Food",2010,3,3.103475307,0.722718083744574,1.68634219540401,4,4
"UMC","Food",2010,4,3.103475307,0.722718083744574,1.73452340098698,4,5
"UMC","Food",2010,5,3.103475307,0.722718083744574,1.76664420470896,4,6
"UMC","Food",2011,1,3.432,0,0.722718083744574,2,2
"UMC","Food",2011,2,3.432,0.481812055829716,1.44543616748915,3,3
"UMC","Food",2011,3,3.432,0.481812055829716,1.44543616748915,3,4
"UMC","Food",2011,4,3.432,0.481812055829716,1.3490737563232,3,5
"UMC","Food",2011,5,3.432,0.481812055829716,1.44543616748915,3,6
"UMC","Food",2012,1,3.642355303,0.722718083744574,0,2,2
"UMC","Food",2012,2,3.642355303,0.722718083744574,0.481812055829716,2,3
"UMC","Food",2012,3,3.642355303,0.722718083744574,1.08407712561686,2,4
"UMC","Food",2012,4,3.642355303,0.722718083744574,1.15634893399132,2,5
"UMC","Food",2012,5,3.642355303,0.722718083744574,1.12422813026934,2,6
"UMC","Food",2013,1,3.70125,1.44543616748915,0.722718083744574,1,2
"UMC","Food",2013,2,3.70125,1.44543616748915,0.481812055829716,1,3
"UMC","Food",2013,3,3.70125,1.44543616748915,0.722718083744574,1,4
"UMC","Food",2013,4,3.70125,1.44543616748915,1.15634893399132,1,5
"UMC","Food",2013,5,3.70125,1.44543616748915,1.20453013957429,1,6
"UMC","Food",2014,1,3.197654941,NA,1.44543616748915,0,1
"UMC","Food",2014,2,3.197654941,NA,0.722718083744574,0,2
"UMC","Food",2014,3,3.197654941,NA,0.481812055829716,0,3
"UMC","Food",2014,4,3.197654941,NA,0.722718083744574,0,4
"UMC","Food",2014,5,3.197654941,NA,1.15634893399132,0,5
"UMC","Food",2015,1,3.513821138,NA,NA,0,0
"UMC","Food",2015,2,3.513821138,NA,1.44543616748915,0,1
"UMC","Food",2015,3,3.513821138,NA,0.722718083744574,0,2
"UMC","Food",2015,4,3.513821138,NA,0.481812055829716,0,3
"UMC","Food",2015,5,3.513821138,NA,0.722718083744574,0,4
"UMC","Food",2016,1,3.511574074,NA,NA,0,0
"UMC","Food",2016,2,3.511574074,NA,NA,0,0
"UMC","Food",2016,3,3.511574074,NA,1.44543616748915,0,1
"UMC","Food",2016,4,3.511574074,NA,0.722718083744574,0,2
"UMC","Food",2016,5,3.511574074,NA,0.481812055829716,0,3
"UMC","Food",2017,1,3.497409326,NA,NA,0,0
"UMC","Food",2017,2,3.497409326,NA,NA,0,0
"UMC","Food",2017,3,3.497409326,NA,NA,0,0
"UMC","Food",2017,4,3.497409326,NA,1.44543616748915,0,1
"UMC","Food",2017,5,3.497409326,NA,0.722718083744574,0,2
"UMC","Food",2018,1,3.378398963,NA,NA,0,0
"UMC","Food",2018,2,3.378398963,NA,NA,0,0
"UMC","Food",2018,3,3.378398963,NA,NA,0,0
"UMC","Food",2018,4,3.378398963,NA,NA,0,0
"UMC","Food",2018,5,3.378398963,NA,1.44543616748915,0,1
"UMC","Food",2019,1,3.281540505,NA,NA,0,0
"UMC","Food",2019,2,3.281540505,NA,NA,0,0
"UMC","Food",2019,3,3.281540505,NA,NA,0,0
"UMC","Food",2019,4,3.281540505,NA,NA,0,0
"UMC","Food",2019,5,3.281540505,NA,NA,0,0
"UMC","Food",2020,1,3.265888457,NA,NA,0,0
"UMC","Food",2020,2,3.265888457,NA,NA,0,0
"UMC","Food",2020,3,3.265888457,NA,NA,0,0
"UMC","Food",2020,4,3.265888457,NA,NA,0,0
"UMC","Food",2020,5,3.265888457,NA,NA,0,0
"UMC","Food",2021,1,3.334563346,NA,NA,0,0
"UMC","Food",2021,2,3.334563346,NA,NA,0,0
"UMC","Food",2021,3,3.334563346,NA,NA,0,0
"UMC","Food",2021,4,3.334563346,NA,NA,0,0
"UMC","Food",2021,5,3.334563346,NA,NA,0,0
"UMC","Economic",2006,1,2.25,1.80284098765454,2.04868294051652,2,2
"UMC","Economic",2006,2,2.25,2.0213671679763,2.23989334829807,3,3
"UMC","Economic",2006,3,2.25,1.92576196408553,2.4174458698095,4,4
"UMC","Economic",2006,4,2.25,1.77006206060628,2.78620879910247,5,5
"UMC","Economic",2006,5,2.25,1.72089367003388,3.03205075196446,6,6
"UMC","Economic",2007,1,2.509720422,2.04868294051652,1.80284098765454,2,2
"UMC","Economic",2007,2,2.509720422,1.91210407781542,1.91210407781542,3,3
"UMC","Economic",2007,3,2.509720422,1.72089367003388,2.08965659932685,4,4
"UMC","Economic",2007,4,2.509720422,1.67172527946148,2.26174596633024,5,5
"UMC","Economic",2007,5,2.509720422,1.611630579873,2.59499839132093,6,6
"UMC","Economic",2008,1,3.294520548,2.04868294051652,2.04868294051652,2,2
"UMC","Economic",2008,2,3.294520548,1.7482094425741,2.0213671679763,3,3
"UMC","Economic",2008,3,3.294520548,1.67992001122355,2.04868294051652,4,4
"UMC","Economic",2008,4,3.294520548,1.60616742536495,2.16340918518545,5,5
"UMC","Economic",2008,5,3.294520548,1.66626212495344,2.29452489337851,6,6
"UMC","Economic",2009,1,4.105868471,1.39310439955124,2.04868294051652,2,2
"UMC","Economic",2009,2,4.105868471,1.42042017209146,1.91210407781542,3,3
"UMC","Economic",2009,3,4.105868471,1.39310439955124,1.92576196408553,4,4
"UMC","Economic",2009,4,4.105868471,1.50783064422016,1.96673562289586,5,5
"UMC","Economic",2009,5,4.105868471,1.50236748971212,2.07599871305674,6,6
"UMC","Economic",2010,1,4.655147635,1.31115708193058,1.39310439955124,2,2
"UMC","Economic",2010,2,4.655147635,1.31115708193058,1.7482094425741,3,3
"UMC","Economic",2010,3,4.655147635,1.4750517171719,1.72089367003388,4,4
"UMC","Economic",2010,4,4.655147635,1.4750517171719,1.77006206060628,5,5
"UMC","Economic",2010,5,4.655147635,1.63894635241322,1.83015676019476,6,6
"UMC","Economic",2011,1,3.233166667,1.39310439955124,1.31115708193058,2,2
"UMC","Economic",2011,2,3.233166667,1.58431480733278,1.42042017209146,3,3
"UMC","Economic",2011,3,3.233166667,1.55699903479256,1.67992001122355,4,4
"UMC","Economic",2011,4,3.233166667,1.73728313355801,1.67172527946148,5,5
"UMC","Economic",2011,5,3.233166667,1.7482094425741,1.72089367003388,6,6
"UMC","Economic",2012,1,3.552302888,1.63894635241322,1.39310439955124,2,2
"UMC","Economic",2012,2,3.552302888,1.58431480733278,1.31115708193058,3,3
"UMC","Economic",2012,3,3.552302888,1.80284098765454,1.39310439955124,4,4
"UMC","Economic",2012,4,3.552302888,1.80284098765454,1.60616742536495,5,5
"UMC","Economic",2012,5,3.552302888,1.69357789749366,1.611630579873,6,6
"UMC","Economic",2013,1,3.59,1.72089367003388,1.63894635241322,2,2
"UMC","Economic",2013,2,3.59,1.96673562289586,1.58431480733278,3,3
"UMC","Economic",2013,3,3.59,1.92576196408553,1.4750517171719,4,4
"UMC","Economic",2013,4,3.59,1.77006206060628,1.50783064422016,5,5
"UMC","Economic",2013,5,3.59,1.69357789749366,1.66626212495344,6,6
"UMC","Economic",2014,1,3.180904523,1.96673562289586,1.72089367003388,2,2
"UMC","Economic",2014,2,3.180904523,1.91210407781542,1.58431480733278,3,3
"UMC","Economic",2014,3,3.180904523,1.72089367003388,1.55699903479256,4,4
"UMC","Economic",2014,4,3.180904523,1.63894635241322,1.4750517171719,5,5
"UMC","Economic",2014,5,3.180904523,1.42042017209146,1.50236748971212,6,6
"UMC","Economic",2015,1,3.514905149,2.13063025813718,1.96673562289586,2,2
"UMC","Economic",2015,2,3.514905149,1.80284098765454,1.96673562289586,3,3
"UMC","Economic",2015,3,3.514905149,1.67992001122355,1.80284098765454,4,4
"UMC","Economic",2015,4,3.514905149,1.40949386307537,1.73728313355801,5,5
"UMC","Economic",2015,5,3.514905149,1.40949386307537,1.63894635241322,5,6
"UMC","Economic",2016,1,3.564814815,1.4750517171719,2.13063025813718,2,2
"UMC","Economic",2016,2,3.564814815,1.42042017209146,1.91210407781542,3,3
"UMC","Economic",2016,3,3.564814815,1.14726244668925,1.92576196408553,4,4
"UMC","Economic",2016,4,3.564814815,1.14726244668925,1.80284098765454,4,5
"UMC","Economic",2016,5,3.564814815,1.14726244668925,1.7482094425741,4,6
"UMC","Economic",2017,1,3.57915947,1.22920976430991,1.4750517171719,2,2
"UMC","Economic",2017,2,3.57915947,0.928736266367491,1.80284098765454,3,3
"UMC","Economic",2017,3,3.57915947,0.928736266367491,1.72089367003388,3,4
"UMC","Economic",2017,4,3.57915947,0.928736266367491,1.77006206060628,3,5
"UMC","Economic",2017,5,3.57915947,0.928736266367491,1.69357789749366,3,6
"UMC","Economic",2018,1,3.357089613,0.819473176206609,1.22920976430991,2,2
"UMC","Economic",2018,2,3.357089613,0.819473176206609,1.42042017209146,2,3
"UMC","Economic",2018,3,3.357089613,0.819473176206609,1.67992001122355,2,4
"UMC","Economic",2018,4,3.357089613,0.819473176206609,1.63894635241322,2,5
"UMC","Economic",2018,5,3.357089613,0.819473176206609,1.69357789749366,2,6
"UMC","Economic",2019,1,3.342629482,0.327789270482644,0.819473176206609,1,2
"UMC","Economic",2019,2,3.342629482,0.327789270482644,0.928736266367491,1,3
"UMC","Economic",2019,3,3.342629482,0.327789270482644,1.14726244668925,1,4
"UMC","Economic",2019,4,3.342629482,0.327789270482644,1.40949386307537,1,5
"UMC","Economic",2019,5,3.342629482,0.327789270482644,1.42042017209146,1,6
"UMC","Economic",2020,1,3.263294423,NA,0.327789270482644,0,1
"UMC","Economic",2020,2,3.263294423,NA,0.819473176206609,0,2
"UMC","Economic",2020,3,3.263294423,NA,0.928736266367491,0,3
"UMC","Economic",2020,4,3.263294423,NA,1.14726244668925,0,4
"UMC","Economic",2020,5,3.263294423,NA,1.40949386307537,0,5
"UMC","Economic",2021,1,3.188191882,NA,NA,0,0
"UMC","Economic",2021,2,3.188191882,NA,0.327789270482644,0,1
"UMC","Economic",2021,3,3.188191882,NA,0.819473176206609,0,2
"UMC","Economic",2021,4,3.188191882,NA,0.928736266367491,0,3
"UMC","Economic",2021,5,3.188191882,NA,1.14726244668925,0,4
"UMC","GeoConflict",2006,1,NA,1.43543765613789,1.23037513383247,2,2
"UMC","GeoConflict",2006,2,NA,1.52657655494029,1.11645151032947,3,3
"UMC","GeoConflict",2006,3,NA,1.40126056908698,0.939869893899806,4,4
"UMC","GeoConflict",2006,4,NA,1.36708348203608,0.847591758862371,5,5
"UMC","GeoConflict",2006,5,NA,1.35569111968578,0.83164245157195,6,6
"UMC","GeoConflict",2007,1,3.151453435,1.6405001784433,1.43543765613789,2,2
"UMC","GeoConflict",2007,2,3.151453435,1.43543765613789,1.34429875733548,3,3
"UMC","GeoConflict",2007,3,3.151453435,1.38417202556153,1.23037513383247,4,4
"UMC","GeoConflict",2007,4,3.151453435,1.36708348203608,1.06632511598814,5,5
"UMC","GeoConflict",2007,5,3.151453435,1.34429875733548,0.968350799775558,6,6
"UMC","GeoConflict",2008,1,3.369863014,1.36708348203608,1.6405001784433,2,2
"UMC","GeoConflict",2008,2,3.369863014,1.32151403263488,1.52657655494029,3,3
"UMC","GeoConflict",2008,3,3.369863014,1.31581785145973,1.43543765613789,4,4
"UMC","GeoConflict",2008,4,3.369863014,1.29872930793428,1.326070977575,5,5
"UMC","GeoConflict",2008,5,3.369863014,1.35569111968578,1.17341332208097,6,6
"UMC","GeoConflict",2009,1,NA,1.12784387267977,1.36708348203608,2,2
"UMC","GeoConflict",2009,2,NA,1.18480568443127,1.43543765613789,3,3
"UMC","GeoConflict",2009,3,NA,1.19619804678157,1.40126056908698,4,4
"UMC","GeoConflict",2009,4,NA,1.28505847311392,1.35341264721572,5,5
"UMC","GeoConflict",2009,5,NA,1.52657655494029,1.27594458323368,6,6
"UMC","GeoConflict",2010,1,NA,1.26455222088338,1.12784387267977,2,2
"UMC","GeoConflict",2010,2,NA,1.25315985853307,1.32151403263488,3,3
"UMC","GeoConflict",2010,3,NA,1.34999493851063,1.38417202556153,4,4
"UMC","GeoConflict",2010,4,NA,1.62682934362294,1.36708348203608,5,5
"UMC","GeoConflict",2010,5,NA,1.86834742544931,1.33290639498518,6,6
"UMC","GeoConflict",2011,1,3.3295,1.26455222088338,1.26455222088338,2,2
"UMC","GeoConflict",2011,2,3.3295,1.38986820673668,1.18480568443127,3,3
"UMC","GeoConflict",2011,3,3.3295,1.72594289607055,1.31581785145973,4,4
"UMC","GeoConflict",2011,4,3.3295,1.99594188377268,1.36708348203608,5,5
"UMC","GeoConflict",2011,5,3.3295,1.97087868660202,1.35569111968578,6,6
"UMC","GeoConflict",2012,1,3.528655069,1.43543765613789,1.26455222088338,2,2
"UMC","GeoConflict",2012,2,3.528655069,1.86834742544931,1.25315985853307,3,3
"UMC","GeoConflict",2012,3,3.528655069,2.17024502773228,1.19619804678157,4,4
"UMC","GeoConflict",2012,4,3.528655069,2.10530856233557,1.29872930793428,5,5
"UMC","GeoConflict",2012,5,3.528655069,2.21011829595833,1.34429875733548,6,6
"UMC","GeoConflict",2013,1,3.48,2.18733357125773,1.43543765613789,2,2
"UMC","GeoConflict",2013,2,3.48,2.48353499236555,1.38986820673668,3,3
"UMC","GeoConflict",2013,3,3.48,2.32404191946134,1.34999493851063,4,4
"UMC","GeoConflict",2013,4,3.48,2.4060669283835,1.28505847311392,5,5
"UMC","GeoConflict",2013,5,3.48,2.46075026766495,1.35569111968578,6,6
"UMC","GeoConflict",2014,1,3.021775544,2.90505239932667,2.18733357125773,2,2
"UMC","GeoConflict",2014,2,3.021775544,2.55188916646735,1.86834742544931,3,3
"UMC","GeoConflict",2014,3,3.021775544,2.59745861586856,1.72594289607055,4,4
"UMC","GeoConflict",2014,4,3.021775544,2.62480028550928,1.62682934362294,5,5
"UMC","GeoConflict",2014,5,3.021775544,2.64302806526976,1.52657655494029,6,6
"UMC","GeoConflict",2015,1,4.029268293,2.46075026766495,2.90505239932667,2,2
"UMC","GeoConflict",2015,2,4.029268293,2.55188916646735,2.48353499236555,3,3
"UMC","GeoConflict",2015,3,4.029268293,2.59745861586856,2.17024502773228,4,4
"UMC","GeoConflict",2015,4,4.029268293,2.62480028550928,1.99594188377268,5,5
"UMC","GeoConflict",2015,5,4.029268293,2.73416696407216,1.86834742544931,6,6
"UMC","GeoConflict",2016,1,3.815972222,2.28986483241044,2.46075026766495,2,2
"UMC","GeoConflict",2016,2,3.815972222,2.43796554296435,2.55188916646735,3,3
"UMC","GeoConflict",2016,3,3.815972222,2.5120158982413,2.32404191946134,4,4
"UMC","GeoConflict",2016,4,3.815972222,2.66581278997036,2.10530856233557,5,5
"UMC","GeoConflict",2016,5,3.815972222,2.73416696407216,1.97087868660202,6,6
"UMC","GeoConflict",2017,1,3.728842832,2.73416696407216,2.28986483241044,2,2
"UMC","GeoConflict",2017,2,3.728842832,2.73416696407216,2.55188916646735,3,3
"UMC","GeoConflict",2017,3,3.728842832,2.87087531227577,2.59745861586856,4,4
"UMC","GeoConflict",2017,4,3.728842832,2.91188781673685,2.4060669283835,5,5
"UMC","GeoConflict",2017,5,3.728842832,2.99619129812908,2.21011829595833,6,6
"UMC","GeoConflict",2018,1,3.427676228,2.73416696407216,2.73416696407216,2,2
"UMC","GeoConflict",2018,2,3.427676228,2.91644476167697,2.43796554296435,3,3
"UMC","GeoConflict",2018,3,3.427676228,2.95631802990303,2.59745861586856,4,4
"UMC","GeoConflict",2018,4,3.427676228,3.04859616494046,2.62480028550928,5,5
"UMC","GeoConflict",2018,5,3.427676228,3.12150728398239,2.46075026766495,6,6
"UMC","GeoConflict",2019,1,3.282868526,3.00758366047938,2.73416696407216,2,2
"UMC","GeoConflict",2019,2,3.282868526,3.03036838517998,2.73416696407216,3,3
"UMC","GeoConflict",2019,3,3.282868526,3.12720346515754,2.5120158982413,4,4
"UMC","GeoConflict",2019,4,3.282868526,3.19897534796443,2.62480028550928,5,5
"UMC","GeoConflict",2019,5,3.282868526,3.19897534796443,2.64302806526976,5,6
"UMC","GeoConflict",2020,1,3.186770428,3.17846909573389,3.00758366047938,2,2
"UMC","GeoConflict",2020,2,3.186770428,3.25821563218599,2.91644476167697,3,3
"UMC","GeoConflict",2020,3,3.186770428,3.3151774439375,2.87087531227577,4,4
"UMC","GeoConflict",2020,4,3.186770428,3.3151774439375,2.66581278997036,4,5
"UMC","GeoConflict",2020,5,3.186770428,3.3151774439375,2.73416696407216,4,6
"UMC","GeoConflict",2021,1,2.859778598,3.24682326983569,3.17846909573389,2,2
"UMC","GeoConflict",2021,2,2.859778598,3.3265698062878,3.03036838517998,3,3
"UMC","GeoConflict",2021,3,2.859778598,3.3265698062878,2.95631802990303,3,4
"UMC","GeoConflict",2021,4,2.859778598,3.3265698062878,2.91188781673685,3,5
"UMC","GeoConflict",2021,5,2.859778598,3.3265698062878,2.73416696407216,3,6
"UMC","Terror",2006,1,2.5,0.855646209972878,0.690248271314124,2,2
"UMC","Terror",2006,2,2.5,0.947533953672186,0.565031752781507,3,3
"UMC","Terror",2006,3,2.5,0.997371373983675,0.48093110600587,4,4
"UMC","Terror",2006,4,2.5,1.03312972305717,0.428726408229585,5,5
"UMC","Terror",2006,5,2.5,1.05748776223441,0.423825728565622,6,6
"UMC","Terror",2007,1,3.424273283,1.03474943921729,0.855646209972878,2,2
"UMC","Terror",2007,2,3.424273283,1.07212750445091,0.77289532666401,3,3
"UMC","Terror",2007,3,3.424273283,1.09813640817597,0.658321173927076,4,4
"UMC","Terror",2007,4,3.424273283,1.1143647181649,0.572382772277452,5,5
"UMC","Terror",2007,5,3.424273283,1.17284062466371,0.513636913085284,6,6
"UMC","Terror",2008,1,2.924657534,1.13909653799447,1.03474943921729,2,2
"UMC","Terror",2008,2,2.924657534,1.15145206511336,0.947533953672186,3,3
"UMC","Terror",2008,3,2.924657534,1.15840853836517,0.862498855265708,4,4
"UMC","Terror",2008,4,2.924657534,1.21977086212369,0.752918827355821,5,5
"UMC","Terror",2008,5,2.924657534,1.45442204942362,0.665537217076344,6,6
"UMC","Terror",2009,1,2.256562622,1.16152337713464,1.13909653799447,2,2
"UMC","Terror",2009,2,2.256562622,1.16744157079663,1.07212750445091,3,3
"UMC","Terror",2009,3,2.256562622,1.24188621738692,0.997371373983675,4,4
"UMC","Terror",2009,4,2.256562622,1.51904457109419,0.919375811196195,5,5
"UMC","Terror",2009,5,2.256562622,1.87295255208115,0.818579628616208,6,6
"UMC","Terror",2010,1,2.316697152,1.17772053873588,1.16152337713464,2,2
"UMC","Terror",2010,2,2.316697152,1.27355374487651,1.15145206511336,3,3
"UMC","Terror",2010,3,2.316697152,1.6120848051382,1.09813640817597,4,4
"UMC","Terror",2010,4,2.316697152,2.01816633551375,1.03312972305717,5,5
"UMC","Terror",2010,5,2.316697152,2.1332492452497,0.962173695888686,6,6
"UMC","Terror",2011,1,3.491,1.32224905763919,1.17772053873588,2,2
"UMC","Terror",2011,2,3.491,1.75739203373388,1.16744157079663,3,3
"UMC","Terror",2011,3,3.491,2.2286671395544,1.15840853836517,4,4
"UMC","Terror",2011,4,3.491,2.32466647042941,1.1143647181649,5,5
"UMC","Terror",2011,5,3.491,2.46124176767468,1.05748776223441,6,6
"UMC","Terror",2012,1,3.595232519,2.04644907154052,1.32224905763919,2,2
"UMC","Terror",2012,2,3.595232519,2.57846353336567,1.27355374487651,3,3
"UMC","Terror",2012,3,3.595232519,2.61101359850661,1.24188621738692,4,4
"UMC","Terror",2012,4,3.595232519,2.7176345295855,1.21977086212369,5,5
"UMC","Terror",2012,5,3.595232519,2.62207127613822,1.17284062466371,6,6
"UMC","Terror",2013,1,3.74,3.13508522146961,2.04644907154052,2,2
"UMC","Terror",2013,2,3.74,2.99294474562288,1.75739203373388,3,3
"UMC","Terror",2013,3,3.74,3.03073812269243,1.6120848051382,4,4
"UMC","Terror",2013,4,3.74,2.85344149993431,1.51904457109419,5,5
"UMC","Terror",2013,5,3.74,2.61054637269119,1.45442204942362,6,6
"UMC","Terror",2014,1,3.090452261,3.17557812547269,3.13508522146961,2,2
"UMC","Terror",2014,2,3.090452261,3.16509150161549,2.57846353336567,3,3
"UMC","Terror",2014,3,3.090452261,2.90988237843707,2.2286671395544,4,4
"UMC","Terror",2014,4,3.090452261,2.60712005004477,2.01816633551375,5,5
"UMC","Terror",2014,5,3.090452261,2.30684959266805,1.87295255208115,6,6
"UMC","Terror",2015,1,3.608130081,2.92639102391525,3.17557812547269,2,2
"UMC","Terror",2015,2,3.608130081,2.66567901891077,2.99294474562288,3,3
"UMC","Terror",2015,3,3.608130081,2.34827694830198,2.61101359850661,4,4
"UMC","Terror",2015,4,3.608130081,2.03972101979847,2.32466647042941,5,5
"UMC","Terror",2015,5,3.608130081,1.82010412095917,2.1332492452497,6,6
"UMC","Terror",2016,1,3.552083333,2.64418663140144,2.92639102391525,2,2
"UMC","Terror",2016,2,3.552083333,2.22814799975949,3.16509150161549,3,3
"UMC","Terror",2016,3,3.552083333,1.87248532626573,3.03073812269243,4,4
"UMC","Terror",2016,4,3.552083333,1.64239218636512,2.7176345295855,5,5
"UMC","Terror",2016,5,3.552083333,1.64239218636512,2.46124176767468,5,6
"UMC","Terror",2017,1,4.056994819,1.7701628726887,2.64418663140144,2,2
"UMC","Terror",2017,2,4.056994819,1.44860768372062,2.66567901891077,3,3
"UMC","Terror",2017,3,4.056994819,1.26696066948114,2.90988237843707,4,4
"UMC","Terror",2017,4,4.056994819,1.26696066948114,2.85344149993431,4,5
"UMC","Terror",2017,5,4.056994819,1.26696066948114,2.62207127613822,4,6
"UMC","Terror",2018,1,3.725240642,1.10078402113001,1.7701628726887,2,2
"UMC","Terror",2018,2,3.725240642,0.974529223007576,2.22814799975949,3,3
"UMC","Terror",2018,3,3.725240642,0.974529223007576,2.34827694830198,3,4
"UMC","Terror",2018,4,3.725240642,0.974529223007576,2.60712005004477,3,5
"UMC","Terror",2018,5,3.725240642,0.974529223007576,2.61054637269119,3,6
"UMC","Terror",2019,1,3.163346614,0.76375846627357,1.10078402113001,2,2
"UMC","Terror",2019,2,3.163346614,0.76375846627357,1.44860768372062,2,3
"UMC","Terror",2019,3,3.163346614,0.76375846627357,1.87248532626573,2,4
"UMC","Terror",2019,4,3.163346614,0.76375846627357,2.03972101979847,2,5
"UMC","Terror",2019,5,3.163346614,0.76375846627357,2.30684959266805,2,6
"UMC","Terror",2020,1,2.836575875,0.722019626762698,0.76375846627357,1,2
"UMC","Terror",2020,2,2.836575875,0.722019626762698,0.974529223007576,1,3
"UMC","Terror",2020,3,2.836575875,0.722019626762698,1.26696066948114,1,4
"UMC","Terror",2020,4,2.836575875,0.722019626762698,1.64239218636512,1,5
"UMC","Terror",2020,5,2.836575875,0.722019626762698,1.82010412095917,1,6
"UMC","Terror",2021,1,3.250922509,NA,0.722019626762698,0,1
"UMC","Terror",2021,2,3.250922509,NA,0.76375846627357,0,2
"UMC","Terror",2021,3,3.250922509,NA,0.974529223007576,0,3
"UMC","Terror",2021,4,3.250922509,NA,1.26696066948114,0,4
